t,lat,lon
2017-10-13 14:33:00,55.656903,12.609776
2017-10-13 14:33:00,55.67714300000001,12.571471
2017-10-13 14:35:00,55.630177,12.648813
2017-10-13 14:35:00,55.721252,12.558913
2017-10-13 14:35:00,55.708415,12.564488
2017-10-13 14:36:00,55.630244,12.648978999999999
2017-10-13 14:37:00,55.674154,12.557872999999999
2017-10-13 14:37:00,55.685753000000005,12.596414999999999
2017-10-13 14:37:00,55.663045,12.578565
2017-10-13 14:40:00,55.702856000000004,12.545546
2017-10-13 14:40:00,55.706157,12.554894
2017-10-13 14:41:00,55.703548,12.554966
2017-10-13 14:41:00,55.630217,12.648659
2017-10-13 14:41:00,55.694447,12.578653
2017-10-13 14:44:00,55.708473,12.551583
2017-10-13 14:44:00,55.684764,12.590029
2017-10-13 14:47:00,55.654182999999996,12.592757
2017-10-13 14:49:00,55.702849,12.545533
2017-10-13 14:49:00,55.666993000000005,12.548262
2017-10-13 14:49:00,55.708204,12.52662
2017-10-13 14:50:00,55.707276,12.551148
2017-10-13 14:52:00,55.711524,12.528943
2017-10-13 14:53:00,55.706433,12.540233
2017-10-13 14:54:00,55.72289,12.578227
2017-10-13 14:54:00,55.694734,12.552126
2017-10-13 14:56:00,55.664099,12.619496
2017-10-13 14:56:00,55.660517000000006,12.604038000000001
2017-10-13 14:59:00,55.679145,12.539454
2017-10-13 15:01:00,55.67323199999999,12.547645
2017-10-13 15:02:00,55.648557999999994,12.535806
2017-10-13 15:05:00,55.697481,12.597605999999999
2017-10-13 15:07:00,55.708769999999994,12.528459
2017-10-13 15:07:00,55.68551899999999,12.615065
2017-10-13 15:08:00,55.648596999999995,12.542226
2017-10-13 15:11:00,55.695229000000005,12.534915
2017-10-13 15:14:00,55.68131999999999,12.603928
2017-10-13 15:14:00,55.678368999999996,12.565681
2017-10-13 15:16:00,55.672113,12.55257
2017-10-13 15:16:00,55.667188,12.612428
2017-10-13 15:16:00,55.692795999999994,12.538378
2017-10-13 15:16:00,55.669678000000005,12.565329
2017-10-13 15:18:00,55.62961800000001,12.580881
2017-10-13 15:18:00,55.678856,12.590228
2017-10-13 15:19:00,55.63920600000001,12.629028
2017-10-13 15:19:00,55.672802000000004,12.587897
2017-10-13 15:20:00,55.65449,12.540026
2017-10-13 15:23:00,55.692678,12.570136
2017-10-13 15:23:00,55.701772999999996,12.554533000000001
2017-10-13 15:27:00,55.664627,12.538231
2017-10-13 15:28:00,55.66765,12.577822
2017-10-13 15:29:00,55.688070999999994,12.596894
2017-10-13 15:29:00,55.645743,12.531189999999999
2017-10-13 15:33:00,55.666026,12.579153999999999
2017-10-13 15:34:00,55.64876999999999,12.528030000000001
2017-10-13 15:34:00,55.665445999999996,12.575447
2017-10-13 15:35:00,55.712205000000004,12.565634
2017-10-13 15:38:00,55.716733999999995,12.535213
2017-10-13 15:39:00,55.727213,12.579158
2017-10-13 15:41:00,55.678988000000004,12.537088
2017-10-13 15:46:00,55.663931000000005,12.623621
2017-10-13 15:46:00,55.682306000000004,12.578892999999999
2017-10-13 15:50:00,55.650380000000006,12.550678999999999
2017-10-13 15:51:00,55.680388,12.569364
2017-10-13 15:51:00,55.652060999999996,12.549774000000001
2017-10-13 15:53:00,55.67307099999999,12.593009
2017-10-13 15:57:00,55.70470400000001,12.548207000000001
2017-10-13 15:57:00,55.661137,12.617133
2017-10-13 15:58:00,55.712357,12.543538
2017-10-13 15:59:00,55.647560999999996,12.526392
2017-10-13 15:59:00,55.699133999999994,12.586313
2017-10-13 16:00:00,55.702901000000004,12.545625
2017-10-13 16:00:00,55.654031,12.521564
2017-10-13 16:00:00,55.720911,12.557115
2017-10-13 16:01:00,55.667322,12.571111
2017-10-13 16:04:00,55.675329000000005,12.547092999999998
2017-10-13 16:06:00,55.690668,12.520185000000001
2017-10-13 16:06:00,55.671861,12.538483
2017-10-13 16:10:00,55.713617000000006,12.540405999999999
2017-10-13 16:11:00,55.666938,12.551494
2017-10-13 16:11:00,55.669089,12.571175
2017-10-13 16:16:00,55.662679000000004,12.60647
2017-10-13 16:16:00,55.678763000000004,12.584944
2017-10-13 16:17:00,55.654692000000004,12.592111000000001
2017-10-13 16:17:00,55.661294999999996,12.617065
2017-10-13 16:21:00,55.694669999999995,12.543488
2017-10-13 16:21:00,55.653273999999996,12.54985
2017-10-13 16:23:00,55.666626,12.583785
2017-10-13 16:23:00,55.714251000000004,12.591869
2017-10-13 16:23:00,55.661255000000004,12.617082
2017-10-13 16:24:00,55.71614,12.575671
2017-10-13 16:25:00,55.708888,12.583165
2017-10-13 16:27:00,55.66869499999999,12.543957
2017-10-13 16:27:00,55.72754499999999,12.58264
2017-10-13 16:28:00,55.671875,12.586416999999999
2017-10-13 16:28:00,55.650949,12.592675
2017-10-13 16:34:00,55.667345,12.620071000000001
2017-10-13 16:34:00,55.666157,12.543891
2017-10-13 16:36:00,55.634094,12.581076
2017-10-13 16:38:00,55.674673,12.547459
2017-10-13 16:39:00,55.669254,12.580075
2017-10-13 16:41:00,55.666578,12.605522
2017-10-13 16:43:00,55.667989,12.620471
2017-10-13 16:43:00,55.630263,12.648839
2017-10-13 16:43:00,55.630221,12.648769999999999
2017-10-13 16:49:00,55.638798,12.574812
2017-10-13 16:49:00,55.71221,12.54319
2017-10-13 16:53:00,55.630173,12.648913
2017-10-13 16:53:00,55.71364499999999,12.539660000000001
2017-10-13 16:53:00,55.698051,12.591735
2017-10-13 16:56:00,55.655356000000005,12.537188
2017-10-13 16:58:00,55.673297,12.549976
2017-10-13 17:00:00,55.70870600000001,12.558997999999999
2017-10-13 17:00:00,55.66711899999999,12.553491000000001
2017-10-13 17:00:00,55.684813,12.571588
2017-10-13 17:00:00,55.705028000000006,12.586879
2017-10-13 17:03:00,55.670168000000004,12.548699000000001
2017-10-13 17:03:00,55.655306,12.537162
2017-10-13 17:03:00,55.72185699999999,12.562087
2017-10-13 17:04:00,55.694281999999994,12.542872000000001
2017-10-13 17:04:00,55.71769499999999,12.599897
2017-10-13 17:04:00,55.654419999999995,12.617608
2017-10-13 17:05:00,55.691531000000005,12.566139
2017-10-13 17:05:00,55.70222,12.540778999999999
2017-10-13 17:05:00,55.654918,12.611886
2017-10-13 17:05:00,55.708162,12.564117999999999
2017-10-13 17:07:00,55.720356,12.577175
2017-10-13 17:07:00,55.700501,12.541741
2017-10-13 17:07:00,55.646393999999994,12.524092999999999
2017-10-13 17:07:00,55.630266000000006,12.648966999999999
2017-10-13 17:08:00,55.705987,12.551224000000001
2017-10-13 17:08:00,55.700125,12.589519000000001
2017-10-13 17:09:00,55.691929,12.556744
2017-10-13 17:15:00,55.670879000000006,12.559845
2017-10-13 17:15:00,55.708234,12.575077
2017-10-13 17:15:00,55.705904000000004,12.577764
2017-10-13 17:17:00,55.675957999999994,12.538239
2017-10-13 17:19:00,55.630192,12.648789
2017-10-13 17:19:00,55.711564,12.576804
2017-10-13 17:19:00,55.657553,12.599433
2017-10-13 17:21:00,55.717141000000005,12.531217
2017-10-13 17:21:00,55.669003000000004,12.555699
2017-10-13 17:22:00,55.674082999999996,12.549857000000001
2017-10-13 17:22:00,55.711321999999996,12.565534
2017-10-13 17:22:00,55.681748999999996,12.591241
2017-10-13 17:22:00,55.679221999999996,12.573818
2017-10-13 17:25:00,55.672068,12.572606
2017-10-13 17:26:00,55.637947,12.634718
2017-10-13 17:26:00,55.720356,12.577175
2017-10-13 17:27:00,55.654681000000004,12.590225
2017-10-13 17:28:00,55.671916,12.538502000000001
2017-10-13 17:28:00,55.719438000000004,12.575202
2017-10-13 17:28:00,55.661395999999996,12.571741000000001
2017-10-13 17:29:00,55.688058,12.542684
2017-10-13 17:32:00,55.694604000000005,12.529702
2017-10-13 17:33:00,55.707980000000006,12.582622
2017-10-13 17:34:00,55.69681,12.529221000000001
2017-10-13 17:34:00,55.711529000000006,12.567321000000002
2017-10-13 17:35:00,55.681292000000006,12.603902
2017-10-13 17:36:00,55.664809999999996,12.599219
2017-10-13 17:36:00,55.699248,12.521236
2017-10-13 17:37:00,55.653026000000004,12.542258
2017-10-13 17:37:00,55.6589,12.591917
2017-10-13 17:40:00,55.683293000000006,12.584881
2017-10-13 17:40:00,55.663880000000006,12.623399000000001
